940.166992,125.036865,105.979980,84.039062
934.667969,107.221191,81.697998,75.667969
987.718994,117.047852,104.633057,76.834961
933.110840,127.431152,89.485840,62.985107
924.302979,126.247070,73.253906,64.042969
2319.206055,471.319092,320.745850,186.205078
2295.405029,253.177979,250.230957,168.662842
2264.017090,223.979004,189.276855,185.766846
2403.724121,253.848877,225.172119,190.770996
2293.753906,269.659180,245.771973,176.615967
4531.652100,384.169922,326.072998,315.410156
4539.792969,389.521973,397.441895,306.619873
6976.258057,436.094971,350.486084,289.014893
6392.058105,436.885986,410.052002,341.619141
8383.794922,553.973145,354.972900,337.346191
26.836914,78.412109,22.731934,15.977051
32.177002,54.894043,35.905029,15.991943
32.114990,48.628906,14.081055,18.330078
24.748047,47.589844,13.849121,12.146973
25.052002,40.732910,32.375977,13.141846
100.336914,52.049072,55.072021,28.916016
100.145996,79.323975,42.858154,26.270996
100.303955,69.952148,44.429932,25.769043
99.562012,74.656006,40.892090,25.726074
100.594971,79.757080,46.028076,25.788086
255.789062,105.538086,65.781006,41.090088
32.098877,18.923096,14.729004,14.940918
24.860840,29.541992,21.104004,16.153809
32.393066,24.765869,17.738037,17.787842
32.025879,21.089111,14.090088,16.408936
32.079102,19.299805,14.708984,18.000000
99.447021,65.077881,48.364014,54.510010
99.508057,56.645996,43.606934,47.395996
98.676025,60.966064,42.166016,56.969971
101.306152,53.823975,41.127930,48.162842
100.489014,76.946045,48.125000,55.318115
222.277100,109.281982,106.656006,114.297852
228.786865,129.458984,111.698975,108.872070
226.068115,136.717041,78.457764,106.472900
231.154053,126.350098,108.789795,105.091064
249.347900,110.156006,93.985107,105.053955
505.852783,219.734131,154.281006,190.051025
515.310059,207.273926,164.907227,161.488037
530.822998,175.772949,164.797119,160.061035
534.187012,177.671875,163.865967,167.722900
507.603027,188.653076,171.114990,173.666992
939.307861,275.395020,238.885010,222.868896
861.798096,271.599121,224.596924,246.916992
940.251953,266.635010,222.646973,254.636230
936.057861,272.479004,231.406982,252.191895
857.734131,247.697998,230.954834,235.816895
2317.789062,560.203125,486.688965,511.272949
2302.147949,609.730225,572.042969,583.483154
3104.238037,587.482910,679.001953,567.073975
2284.798096,578.646973,540.560059,541.243896
2331.301025,584.028809,587.487061,530.692139
4553.763184,970.565918,943.107910,1014.542969
4531.152100,1016.961914,954.779053,1023.034180
4516.286133,1091.956055,954.860840,948.430908
4550.727051,1004.230957,921.411865,916.455078
4545.393066,1156.966064,951.384033,999.478027
25.273926,24.843994,14.016113,9.615967
25.381104,34.254883,14.656982,16.428955
25.233887,30.934082,13.846924,18.052002
24.621094,38.480957,18.771973,11.495117
25.045166,26.099854,13.781982,11.758789
101.947998,44.500977,26.154053,33.048096
99.921143,44.428955,26.819824,34.679932
99.373047,44.692871,30.278076,23.747070
99.626953,52.212891,32.416016,46.546875
108.468994,47.186035,30.517090,32.408936
223.513184,72.276855,48.829102,44.884033
223.842041,83.097900,65.073975,50.860840
222.713135,77.420898,61.160156,58.752930
229.629883,80.734131,72.923828,53.145996
225.458008,75.493896,68.676025,51.620117
505.717041,134.516846,91.128174,77.043945
533.458008,108.080078,126.999023,91.223145
563.405029,107.385986,96.139893,91.795898
505.120117,117.462891,92.145020,93.473877
554.298096,124.187012,95.537109,83.174072
876.144043,172.240967,120.481934,111.648926
855.251953,161.673096,122.973877,107.751953
868.083008,136.950195,108.761963,136.043945
939.442871,137.872070,109.190918,141.722900
862.481934,145.748047,100.031982,104.528809
2349.150879,302.662109,236.775879,236.252930
2335.987061,271.425049,233.425049,267.261963
2370.802002,248.537109,230.124023,248.103027
2286.283936,346.666992,238.476074,249.810059
2300.839111,270.379883,229.645020,256.526855
6330.114990,594.009033,463.467041,466.376953
4587.354004,475.641113,476.292969,483.392822
4575.504150,503.705078,444.817871,485.755127
4533.424072,509.157959,419.047852,414.036865
4555.101074,489.574951,425.210938,436.762207
24.604004,37.062012,21.226074,13.901123
27.749023,20.203857,14.962158,10.561035
24.717041,35.993896,19.494141,17.400146
25.086914,35.355957,17.519043,12.885010
24.791016,46.807861,22.061035,15.534912
100.666992,47.957031,41.417969,23.793213
99.156006,63.157959,35.746094,28.602051
99.774902,45.616943,30.329102,24.547119
99.438965,52.313965,34.847168,21.541016
101.764160,56.209961,34.545898,29.911865
226.344971,94.832031,45.468018,39.683838
224.945068,137.552979,64.271973,49.007080
222.800049,100.302002,50.515869,43.636963
253.236084,85.615967,49.223877,38.001953
224.602051,80.794922,54.775879,38.473877
576.126953,119.592041,64.610107,55.189941
553.429932,102.570068,73.572021,52.490967
496.566162,130.665771,82.242188,72.616943
556.417969,85.772949,56.768066,72.396973
560.757080,102.156982,88.145020,58.044922
931.635010,126.092041,72.420898,69.192871
996.973145,136.320801,75.622070,84.611084
932.777100,129.429932,88.507080,83.422119
856.083008,132.568848,91.102783,65.460938
924.053955,123.940186,92.846924,78.461914
2242.371826,280.629150,194.244873,172.366943
2285.401855,252.100098,227.523926,162.369873
2310.873047,287.202148,218.380859,167.572998
2296.207764,328.795166,236.979004,170.053955
2389.803223,271.104004,231.312988,171.479004
4602.932861,471.355957,380.443115,324.375000
4615.814941,461.199951,373.553955,320.305176
5613.304932,451.689209,362.899902,293.036865
4689.754150,408.580811,410.630127,350.540039
4769.656006,367.510010,331.988037,325.374023
28.042969,67.430176,24.297852,4.285889
28.465088,69.165039,29.386963,9.031006
39.954102,46.789062,21.628906,7.291992
28.620850,47.497070,19.551025,9.666016
28.536133,72.714844,25.310059,8.847900
112.777832,94.298096,40.360107,22.293945
109.534912,90.709229,45.939941,24.794922
110.089111,72.080078,38.833008,28.401123
108.889893,77.071045,38.313965,25.190918
109.519043,91.522949,38.095947,25.848877
286.361084,114.757812,65.833008,47.260010
278.639160,135.940918,54.614990,53.879883
284.827881,95.201904,64.075928,45.919922
287.652100,162.324951,51.500000,34.342041
285.570068,204.915039,54.921875,48.955078
628.744141,163.122803,89.905029,69.129883
530.953125,234.476074,83.946045,48.070068
753.519043,121.051025,75.843018,54.829102
508.936035,215.556885,96.701904,62.579102
605.436035,105.322998,64.226074,62.233154
1092.431152,153.355957,82.843994,76.658936
1854.492920,139.451904,91.676025,90.018799
1025.525146,154.167969,99.953125,90.791992
946.135986,141.407227,103.596924,75.733154
961.175781,171.071045,98.832031,73.994873
3326.745117,210.960938,187.009033,168.675049
2362.150146,235.792969,179.448975,172.249023
2750.146973,236.102051,193.699951,166.721191
2371.596924,236.491943,176.950928,162.291992
2444.127930,245.298096,179.795898,161.499023
4703.541992,413.155029,384.910156,272.843018
4625.648193,334.606934,414.879883,290.482910
4628.222168,382.848877,360.684082,304.956787
4529.755127,512.174805,341.437988,273.531982
4546.836182,396.729004,348.336914,304.506104
