5.844831,0.000000,0.036955,0.000000,1
7.025003,0.000000,1.194954,0.000000,1
11.574030,0.000000,0.084877,0.000000,1
8.481979,0.000000,0.046015,0.000000,1
5.997181,0.000000,0.036001,0.000000,1
22.430897,0.000000,0.676870,0.000000,1
18.404007,0.000000,0.468016,0.000000,1
22.263050,0.000000,0.108004,0.000000,1
27.728796,0.000000,0.093937,0.000000,1
22.224903,0.000000,2.199173,0.000000,1
40.899038,0.000000,0.626087,0.000000,1
42.828083,0.000000,2.085924,0.000000,1
41.075945,0.000000,0.938892,0.000000,1
42.128086,0.000000,1.915216,0.000000,1
45.132875,0.000000,0.075102,0.000000,1
170.755148,0.000000,13.034821,0.000000,1
123.171806,0.000000,1.927137,0.000000,1
77.824831,0.000000,0.310183,0.000000,1
119.368076,0.000000,2.127171,0.000000,1
72.510958,0.000000,0.208855,0.000000,1
171.254873,0.000000,6.932020,0.000000,1
185.907841,0.000000,0.127792,0.000000,1
161.507845,0.000000,6.312132,0.000000,1
361.342907,0.000000,0.157118,0.000000,1
511.184931,0.000000,4.107952,0.000000,1
478.231907,0.000000,15.382051,0.000000,1
403.043985,0.000000,19.471884,0.000000,1
404.301882,0.000000,17.122984,0.000000,1
357.641935,0.000000,18.171072,0.000000,1
455.327034,0.000000,19.997120,0.000000,1
3597.233057,0.000000,19.128799,0.000000,1
1272.128105,0.000000,21.592855,0.000000,1
2264.030218,0.000000,95.845938,0.000000,1
1066.327095,0.000000,45.845985,0.000000,1
1057.983160,0.000000,71.288824,0.000000,1
3.827095,0.000000,0.048876,0.000000,1
4.190922,0.000000,0.816822,0.000000,1
4.889011,0.000000,1.530170,0.000000,1
4.470110,0.000000,0.065088,0.000000,1
3.633022,0.000000,0.076056,0.000000,1
10.754824,0.000000,0.156879,0.000000,1
9.763002,0.000000,0.094175,0.000000,1
9.970903,0.000000,0.134945,0.000000,1
17.245054,0.000000,2.290010,0.000000,1
15.275955,0.000000,0.147104,0.000000,1
20.669937,0.000000,0.420094,0.000000,1
25.420904,0.000000,0.518084,0.000000,1
20.501137,0.000000,0.549078,0.000000,1
20.447969,0.000000,0.365973,0.000000,1
20.589828,0.000000,0.623941,0.000000,1
77.205181,0.000000,1.317978,0.000000,1
77.052832,0.000000,1.260042,0.000000,1
74.694872,0.000000,0.216961,0.000000,1
76.172829,0.000000,1.607895,0.000000,1
74.594975,0.000000,1.954079,0.000000,1
108.956814,0.000000,2.916098,0.000000,1
125.900030,0.000000,0.208139,0.000000,1
117.190838,0.000000,0.261068,0.000000,1
116.831064,0.000000,2.980947,0.000000,1
112.834930,0.000000,2.964020,0.000000,1
298.793077,0.000000,0.228167,0.000000,1
291.704178,0.000000,9.104013,0.000000,1
