8.460999,28.872967,0.080109,0.000000,1
9.732962,32.067060,0.067949,0.000000,1
7.097006,24.251938,0.072956,0.000000,1
6.707907,34.954786,0.123978,0.000000,1
6.812096,23.761034,0.071049,0.000000,1
20.845175,75.376987,0.092983,0.000000,1
18.404961,77.888966,0.072956,0.000000,1
21.342039,77.772141,0.077009,0.000000,1
22.625208,75.514078,0.073910,0.000000,1
22.341967,85.108995,0.077009,0.000000,1
41.317940,204.432011,0.361919,0.000000,1
45.005083,599.822044,0.120163,0.000954,1
41.309834,205.402136,0.092983,0.000000,1
43.900013,240.427971,0.310183,0.000000,1
41.249990,241.935968,0.320911,0.000000,1
83.384991,404.417038,0.159979,0.000000,1
118.611097,688.915968,0.317812,0.000000,1
119.441986,415.946960,0.204086,0.000000,1
121.801138,401.880026,0.195026,0.000000,1
120.655060,404.695988,0.209093,0.000000,1
164.262056,582.340002,0.303030,0.000000,1
168.694019,538.493872,0.480890,0.000000,1
160.040855,588.716030,0.168085,0.000000,1
119.063854,597.867012,0.283003,0.000000,1
210.689068,528.944969,0.249863,0.000000,1
356.312990,1295.933008,0.853062,0.000000,1
404.145956,1288.047075,0.340939,0.000000,1
418.941021,1313.077927,0.339031,0.000000,1
400.933981,1298.521996,0.451088,0.000000,1
1435.300112,1368.266106,0.443935,0.000000,1
1201.549053,2381.663084,0.717878,0.000000,1
2096.092939,3967.048883,0.312090,0.000000,1
1243.017197,2386.868000,0.776052,0.000000,1
1283.449888,2516.314030,0.859976,0.000000,1
1201.710939,2426.341057,0.891924,0.000000,1
4.186153,22.806883,0.093937,0.000000,1
4.178047,24.199963,0.096083,0.000000,1
4.557133,24.127007,0.109911,0.000000,1
4.556894,24.107933,0.129938,0.000000,1
4.630089,23.975849,0.094891,0.000000,1
9.737015,84.881067,0.139952,0.000000,1
13.930082,79.380989,0.123024,0.000000,1
12.120008,85.001945,0.135899,0.000000,1
12.385130,83.786011,0.127077,0.000000,1
17.078161,88.921785,0.133991,0.000000,1
20.536900,247.493982,0.269175,0.000000,1
20.682812,262.160063,0.204086,0.000000,1
37.434101,520.121098,0.187159,0.000000,1
23.532867,253.000021,0.174999,0.000000,1
29.723883,637.314081,0.220060,0.000000,1
35.382986,655.385971,0.899076,0.000000,1
76.122046,457.176924,0.626087,0.000000,1
77.588081,413.002968,0.253916,0.000000,1
73.666811,428.260088,1.848936,0.000000,1
132.771015,412.966967,2.201080,0.000000,1
111.622810,606.894970,1.046896,0.000000,1
127.275944,575.431108,0.735998,0.000000,1
173.188925,640.825987,0.503063,0.000954,1
105.531931,596.678019,0.558138,0.000000,1
104.229927,595.389128,0.619173,0.000000,1
290.807962,1533.412933,0.385046,0.000000,1
721.055031,2867.119074,1.356840,0.001192,1
295.859098,1570.342064,0.741959,0.000000,1
291.838169,1607.358932,0.509977,0.000000,1
296.303988,1672.567129,0.391960,0.000000,1
552.014112,4071.501017,0.895023,0.000000,1
686.061859,3427.566051,0.517130,0.000954,1
541.940928,2815.095186,1.319170,0.000000,1
541.891098,2773.930073,0.392914,0.000000,1
546.127081,2855.166197,0.679970,0.000000,1
3.292084,35.453796,0.149012,0.000000,1
4.351854,23.346186,0.120878,0.000000,1
3.675938,22.763014,0.170946,0.000000,1
3.575087,22.680998,0.138998,0.000000,1
3.500938,22.877932,0.157118,0.000000,1
9.111166,84.047079,0.100851,0.000000,1
9.274960,83.544016,0.130892,0.000000,1
13.595104,82.131863,0.211000,0.000000,1
9.234905,83.472013,0.129938,0.000000,1
10.580063,83.537102,0.123024,0.000000,1
19.675970,228.068829,0.307083,0.000000,1
21.063089,588.571072,0.698090,0.000000,1
20.142078,256.017923,0.232220,0.000000,1
20.925045,265.398979,0.329971,0.000000,1
20.515919,255.579948,0.371933,0.000000,1
47.091007,404.821873,1.592875,0.000000,1
49.736023,471.895933,0.618935,0.000000,1
46.633959,405.612230,0.635147,0.000000,1
39.889812,417.567015,0.257015,0.000000,1
34.186840,433.310986,2.604008,0.000000,1
151.013136,574.233055,0.493050,0.000000,1
79.321146,586.377144,1.508951,0.000000,1
77.725172,609.341860,1.652956,0.000000,1
61.790943,593.479872,0.535011,0.000000,1
97.468138,600.198030,1.298904,0.000000,1
207.091808,1582.015991,1.856804,0.000000,1
184.877157,2605.504990,1.538992,0.000000,1
187.582970,1758.218050,0.726938,0.000000,1
429.824114,1549.467802,0.825882,0.000000,1
250.669956,1917.596102,1.255989,0.000000,1
477.289915,3010.488033,0.748158,0.000000,1
877.215147,3288.311005,1.675129,0.000000,1
496.309996,4482.547998,1.541853,0.000000,1
515.341997,2952.732086,0.444889,0.000000,1
666.599035,4630.254030,2.059937,0.000000,1
3.008127,24.427891,0.245094,0.000000,1
3.151894,44.524908,0.299931,0.000000,1
2.923965,21.779060,0.247955,0.000000,1
2.979994,24.566889,0.273943,0.000000,1
3.633022,24.520874,0.248909,0.000000,1
9.422064,88.425875,0.229120,0.000000,1
9.711027,88.968039,0.276089,0.000000,1
9.269953,88.244915,0.234842,0.000000,1
11.810064,88.186026,1.922846,0.000000,1
10.235071,87.037086,0.186920,0.000000,1
26.691914,256.442070,3.300905,0.000000,1
48.914909,285.737991,4.013062,0.000000,1
28.471947,253.551006,2.645016,0.000000,1
46.057224,236.459970,0.466108,0.000954,1
22.332907,247.092962,2.040148,0.000000,1
49.778938,1473.670006,0.808954,0.000000,1
44.154167,579.715014,0.450850,0.000000,1
83.265066,359.460115,0.724077,0.000000,1
79.051018,357.255936,0.829935,0.000000,1
58.341980,371.353149,0.426054,0.000000,1
123.636961,686.046839,0.697136,0.000000,1
66.386938,1371.459961,0.704050,0.000000,1
121.762991,1756.092072,0.615835,0.000000,1
60.072184,1608.254910,1.749039,0.000000,1
132.864952,1149.176836,1.451969,0.000000,1
246.252060,1552.415848,2.311945,0.000000,1
295.413017,3196.666002,5.219936,0.000000,1
171.519041,4567.598104,5.151987,0.000000,1
152.184963,1604.197025,1.319885,0.000000,1
171.498060,1624.282837,4.010916,0.000000,1
874.555111,3083.260059,2.527952,0.000000,1
547.457933,5958.561897,4.717112,0.000000,1
975.699902,7270.744801,7.611990,0.000000,1
638.756990,3415.807009,5.419016,0.000000,1
909.636021,7008.394957,2.710104,0.000000,1
